Freg_ID,Freg_Desc,Minutos,NUTS1,NUTS2,NUTS3,Concelho
050318,São Jorge da Beira,16.71,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050322,Sobral de São Miguel,27.08,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050324,Tortosendo,14.83,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050325,Unhais da Serra,17.18,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050332,UF de Barco e Coutada,20.54,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050333,UF de Cantar-Galo e Vila do Carvalho,17.67,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050334,UF de Casegas e Ourondo,22.79,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050335,UF de Covilhã e Canhoso,14.6,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050336,UF de Peso e Vales do Rio,17.41,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050337,UF de Teixoso e Sarzedo,16.33,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050338,UF de Vale Formoso e Aldeia do Souto,17.35,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050327,Verdelhos,22.34,Continente,Centro,Beiras e Serra da Estrela,Covilhã
090403,Castelo Rodrigo,12.25,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090406,Escalhão,13.4,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090408,Figueira de Castelo Rodrigo,13.03,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090410,Mata de Lobos,14.08,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090418,"UF de Algodres, Vale de Afonsinho e Vilar de Amargo",17.16,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090419,UF de Almofala e Escarigo,10.15,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090420,UF de Cinco Vilas e Reigada,13.88,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090421,"UF de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",14.28,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090422,UF do Colmeal e Vilar Torpim,16.5,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090415,Vermiosa,14.55,Continente,Centro,Beiras e Serra da Estrela,Figueira de Castelo Rodrigo
090501,Algodres,16.38,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090502,Casal Vasco,16.07,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090504,Figueiró da Granja,16.08,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090505,Fornos de Algodres,14.33,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090507,Infias,17.59,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090509,Maceira,12.65,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090510,Matança,16.57,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090511,Muxagata,19.13,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090512,Queiriz,19.01,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090517,UF de Cortiçô e Vila Chã,17.34,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090518,"UF de Juncais, Vila Ruiva e Vila Soeiro do Chão",19.54,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
090519,UF de Sobral Pichorro e Fuinhas,18.46,Continente,Centro,Beiras e Serra da Estrela,Fornos de Algodres
050401,Alcaide,16.44,Continente,Centro,Beiras e Serra da Estrela,Fundão
050402,Alcaria,14.36,Continente,Centro,Beiras e Serra da Estrela,Fundão
050403,Alcongosta,15.71,Continente,Centro,Beiras e Serra da Estrela,Fundão
050406,Alpedrinha,17.32,Continente,Centro,Beiras e Serra da Estrela,Fundão
050408,Barroca,17.98,Continente,Centro,Beiras e Serra da Estrela,Fundão
050410,Bogas de Cima,20.38,Continente,Centro,Beiras e Serra da Estrela,Fundão
050411,Capinha,18.87,Continente,Centro,Beiras e Serra da Estrela,Fundão
050412,Castelejo,17.61,Continente,Centro,Beiras e Serra da Estrela,Fundão
050413,Castelo Novo,19.53,Continente,Centro,Beiras e Serra da Estrela,Fundão
050431,Enxames,21.58,Continente,Centro,Beiras e Serra da Estrela,Fundão
050416,Fatela,15.73,Continente,Centro,Beiras e Serra da Estrela,Fundão
050419,Lavacolhos,18.62,Continente,Centro,Beiras e Serra da Estrela,Fundão
050420,Orca,21.43,Continente,Centro,Beiras e Serra da Estrela,Fundão
050421,Pêro Viseu,17.44,Continente,Centro,Beiras e Serra da Estrela,Fundão
050424,Silvares,16.56,Continente,Centro,Beiras e Serra da Estrela,Fundão
050425,Soalheira,20.2,Continente,Centro,Beiras e Serra da Estrela,Fundão
050426,Souto da Casa,16.06,Continente,Centro,Beiras e Serra da Estrela,Fundão
050427,Telhado,16.35,Continente,Centro,Beiras e Serra da Estrela,Fundão
050432,Três Povos,22.17,Continente,Centro,Beiras e Serra da Estrela,Fundão
050434,"UF de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",14.05,Continente,Centro,Beiras e Serra da Estrela,Fundão
050433,UF de Janeiro de Cima e Bogas de Baixo,18.56,Continente,Centro,Beiras e Serra da Estrela,Fundão
050435,UF de Póvoa de Atalaia e Atalaia do Campo,20.15,Continente,Centro,Beiras e Serra da Estrela,Fundão
050436,UF de Vale de Prazeres e Mata da Rainha,19.65,Continente,Centro,Beiras e Serra da Estrela,Fundão
090602,Arcozelo,18.9,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090603,Cativelos,17.38,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090605,Folgosinho,22.43,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090625,Gouveia,14,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090612,Nespereira,15.68,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090613,Paços da Serra,15.56,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090614,Ribamondego,23.58,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090617,São Paio,16.82,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090623,UF de Aldeias e Mangualde da Serra,16.47,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090624,UF de Figueiró da Serra e Freixo da Serra,22.25,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090626,UF de Melo e Nabais,15.04,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090627,UF de Moimenta da Serra e Vinhó,13.48,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090628,UF de Rio Torto e Lagarinhos,15.09,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090619,Vila Cortês da Serra,18.22,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090620,Vila Franca da Serra,19.38,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090621,Vila Nova de Tazem,17.74,Continente,Centro,Beiras e Serra da Estrela,Gouveia
090766,Adão,20.66,Continente,Centro,Beiras e Serra da Estrela,Guarda
090703,Aldeia do Bispo,13.01,Continente,Centro,Beiras e Serra da Estrela,Guarda
090704,Aldeia Viçosa,17.35,Continente,Centro,Beiras e Serra da Estrela,Guarda
090705,Alvendre,14.67,Continente,Centro,Beiras e Serra da Estrela,Guarda
090706,Arrifana,14.89,Continente,Centro,Beiras e Serra da Estrela,Guarda
090708,Avelãs da Ribeira,24.14,Continente,Centro,Beiras e Serra da Estrela,Guarda
090709,Benespera,20.98,Continente,Centro,Beiras e Serra da Estrela,Guarda
090711,Casal de Cinza,17.73,Continente,Centro,Beiras e Serra da Estrela,Guarda
090712,Castanheira,18.93,Continente,Centro,Beiras e Serra da Estrela,Guarda
090713,Cavadoude,18.17,Continente,Centro,Beiras e Serra da Estrela,Guarda
090714,Codesseiro,21.67,Continente,Centro,Beiras e Serra da Estrela,Guarda
090716,Faia,16.25,Continente,Centro,Beiras e Serra da Estrela,Guarda
090717,Famalicão,26.91,Continente,Centro,Beiras e Serra da Estrela,Guarda
090718,Fernão Joanes,14.62,Continente,Centro,Beiras e Serra da Estrela,Guarda
090757,Gonçalo,17.69,Continente,Centro,Beiras e Serra da Estrela,Guarda
090721,Gonçalo Bocas,16.5,Continente,Centro,Beiras e Serra da Estrela,Guarda
090758,Guarda,13.85,Continente,Centro,Beiras e Serra da Estrela,Guarda
090759,Jarmelo São Miguel,20.12,Continente,Centro,Beiras e Serra da Estrela,Guarda
090760,Jarmelo São Pedro,25.29,Continente,Centro,Beiras e Serra da Estrela,Guarda
090722,João Antão,22.65,Continente,Centro,Beiras e Serra da Estrela,Guarda
090723,Maçainhas,13.58,Continente,Centro,Beiras e Serra da Estrela,Guarda
090724,Marmeleiro,19.59,Continente,Centro,Beiras e Serra da Estrela,Guarda
090725,Meios,20.57,Continente,Centro,Beiras e Serra da Estrela,Guarda
090728,Panoias de Cima,13.76,Continente,Centro,Beiras e Serra da Estrela,Guarda
090729,Pega,16.27,Continente,Centro,Beiras e Serra da Estrela,Guarda
090730,Pêra do Moço,17.4,Continente,Centro,Beiras e Serra da Estrela,Guarda
090732,Porto da Carne,16.55,Continente,Centro,Beiras e Serra da Estrela,Guarda
090734,Ramela,17.84,Continente,Centro,Beiras e Serra da Estrela,Guarda
090738,Santana da Azinha,16.81,Continente,Centro,Beiras e Serra da Estrela,Guarda
090744,Sobral da Serra,20.44,Continente,Centro,Beiras e Serra da Estrela,Guarda
090761,União de freguesias de Avelãs de Ambom e Rocamondo,19.74,Continente,Centro,Beiras e Serra da Estrela,Guarda
090762,União de freguesias de Corujeira e Trinta,18.91,Continente,Centro,Beiras e Serra da Estrela,Guarda
090763,"União de freguesias de Mizarela, Pêro Soares e Vila Soeiro",18.21,Continente,Centro,Beiras e Serra da Estrela,Guarda
090764,União de freguesias de Pousade e Albardo,20.16,Continente,Centro,Beiras e Serra da Estrela,Guarda
090765,União de freguesias de Rochoso e Monte Margarida,19.6,Continente,Centro,Beiras e Serra da Estrela,Guarda
090746,Vale de Estrela,15.44,Continente,Centro,Beiras e Serra da Estrela,Guarda
090747,Valhelhas,21.26,Continente,Centro,Beiras e Serra da Estrela,Guarda
090748,Vela,18.68,Continente,Centro,Beiras e Serra da Estrela,Guarda
090749,Videmonte,20.38,Continente,Centro,Beiras e Serra da Estrela,Guarda
090750,Vila Cortês do Mondego,15.25,Continente,Centro,Beiras e Serra da Estrela,Guarda
090751,Vila Fernando,17.97,Continente,Centro,Beiras e Serra da Estrela,Guarda
090752,Vila Franca do Deão,23.86,Continente,Centro,Beiras e Serra da Estrela,Guarda
090753,Vila Garcia,17.84,Continente,Centro,Beiras e Serra da Estrela,Guarda
090802,Manteigas (Santa Maria),14.87,Continente,Centro,Beiras e Serra da Estrela,Manteigas
090803,Manteigas (São Pedro),14.36,Continente,Centro,Beiras e Serra da Estrela,Manteigas
090801,Sameiro,15.13,Continente,Centro,Beiras e Serra da Estrela,Manteigas
090804,Vale de Amoreira,24.85,Continente,Centro,Beiras e Serra da Estrela,Manteigas
090901,Aveloso,15.56,Continente,Centro,Beiras e Serra da Estrela,Mêda
090902,Barreira,24.58,Continente,Centro,Beiras e Serra da Estrela,Mêda
090905,Coriscada,17.71,Continente,Centro,Beiras e Serra da Estrela,Mêda
090907,Longroiva,19.17,Continente,Centro,Beiras e Serra da Estrela,Mêda
090908,Marialva,14.97,Continente,Centro,Beiras e Serra da Estrela,Mêda
090917,"Mêda, Outeiro de Gatos e Fonte Longa",14.87,Continente,Centro,Beiras e Serra da Estrela,Mêda
090912,Poço do Canto,16.76,Continente,Centro,Beiras e Serra da Estrela,Mêda
090918,Prova e Casteição,17.91,Continente,Centro,Beiras e Serra da Estrela,Mêda
090914,Rabaçal,18.62,Continente,Centro,Beiras e Serra da Estrela,Mêda
090915,Ranhados,15.75,Continente,Centro,Beiras e Serra da Estrela,Mêda
090919,"UF de Vale Flor, Carvalhal e Pai Penela",17.14,Continente,Centro,Beiras e Serra da Estrela,Mêda
091028,Agregação das freguesias Sul de Pinhel,15.56,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091032,Alto do Palurdo,20.1,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091029,Alverca da Beira/Bouça Cova,17.14,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091009,Ervedosa,20.9,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091010,Freixedas,16.75,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091012,Lamegal,19.82,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091013,Lameiras,15.99,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091014,Manigoto,20.28,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091015,Pala,19.49,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091017,Pinhel,14.33,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091018,Pínzio,17.75,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091024,Souro Pires,17.23,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091030,Terras de Massueime,15.18,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091035,UF de Atalaia e Safurdão,19.94,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091031,Valbom/Bogalhal,12.63,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091033,Vale do Côa,20.99,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091034,Vale do Massueime,17.84,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091027,Vascoveiro,10.19,Continente,Centro,Beiras e Serra da Estrela,Pinhel
091101,Águas Belas,14.22,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091103,Aldeia da Ponte,18.84,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091102,Aldeia do Bispo,17.88,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091106,Aldeia Velha,16.91,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091107,Alfaiates,21.11,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091109,Baraçal,21.13,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091110,Bendada,21.96,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091111,Bismula,17.82,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091112,Casteleiro,17.89,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091113,Cerdeira,16.67,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091114,Fóios,16.42,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091118,Malcata,18.39,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091120,Nave,15.81,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091123,Quadrazais,13.84,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091124,Quintas de São Bartolomeu,16.72,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091125,Rapoula do Côa,18.2,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091126,Rebolosa,18.51,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091127,Rendo,14.99,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091133,Sortelha,20.91,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091134,Souto,13.28,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091141,"UF de Aldeia da Ribeira, Vilar Maior e Badamalos",28.57,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091142,UF de Lajeosa e Forcalhos,19.72,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091143,"UF de Pousafoles do Bispo, Pena Lobo e Lomba",18.33,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091144,"UF de Ruvina, Ruivós e Vale das Éguas",16.83,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091146,UF de Santo Estêvão e Moita,14.96,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091147,UF de Seixo do Côa e Vale Longo,16.69,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091145,UF do Sabugal e Aldeia de Santo António,14.19,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091136,Vale de Espinho,16.05,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091138,Vila Boa,13.33,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091139,Vila do Touro,21.91,Continente,Centro,Beiras e Serra da Estrela,Sabugal
091201,Alvoco da Serra,26.72,Continente,Centro,Beiras e Serra da Estrela,Seia
091205,Girabolhos,17.09,Continente,Centro,Beiras e Serra da Estrela,Seia
091207,Loriga,17.72,Continente,Centro,Beiras e Serra da Estrela,Seia
091208,Paranhos,17.97,Continente,Centro,Beiras e Serra da Estrela,Seia
091209,Pinhanços,14.72,Continente,Centro,Beiras e Serra da Estrela,Seia
091210,Sabugueiro,16.23,Continente,Centro,Beiras e Serra da Estrela,Seia
091212,Sandomil,23.14,Continente,Centro,Beiras e Serra da Estrela,Seia
091213,Santa Comba,13.16,Continente,Centro,Beiras e Serra da Estrela,Seia
091216,Santiago,14.4,Continente,Centro,Beiras e Serra da Estrela,Seia
091219,Sazes da Beira,18.16,Continente,Centro,Beiras e Serra da Estrela,Seia
091221,Teixeira,21.17,Continente,Centro,Beiras e Serra da Estrela,Seia
091224,Travancinha,22.36,Continente,Centro,Beiras e Serra da Estrela,Seia
091230,UF de Carragozela e Várzea de Meruge,15.65,Continente,Centro,Beiras e Serra da Estrela,Seia
091231,UF de Sameice e Santa Eulália,15.92,Continente,Centro,Beiras e Serra da Estrela,Seia
091232,UF de Santa Marinha e São Martinho,16.55,Continente,Centro,Beiras e Serra da Estrela,Seia
091233,"UF de Seia, São Romão e Lapa dos Dinheiros",13.67,Continente,Centro,Beiras e Serra da Estrela,Seia
091234,UF de Torrozelo e Folhadosa,15.49,Continente,Centro,Beiras e Serra da Estrela,Seia
091235,UF de Tourais e Lajes,15.07,Continente,Centro,Beiras e Serra da Estrela,Seia
091236,UF de Vide e Cabeça,25.08,Continente,Centro,Beiras e Serra da Estrela,Seia
091225,Valezim,17.5,Continente,Centro,Beiras e Serra da Estrela,Seia
091228,Vila Cova à Coelheira,16.82,Continente,Centro,Beiras e Serra da Estrela,Seia
091301,Aldeia Nova,16.86,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091303,Castanheira,15.83,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091304,Cogula,21.15,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091305,Cótimos,26.32,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091307,Fiães,14.63,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091309,Granja,19.74,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091310,Guilheiro,15.63,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091311,Moimentinha,21.69,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091312,Moreira de Rei,20.19,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091313,Palhais,11.9,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091314,Póvoa do Concelho,15.45,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091315,Reboleiro,24.37,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091316,Rio de Mel,16.79,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091321,Tamanhos,15.86,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091330,UF de Freches e Torres,15,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091331,"UF de Torre do Terrenho, Sebadelhe da Serra e Terrenho",18.5,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091332,UF de Trancoso (São Pedro e Santa Maria) e Souto Maior,13.49,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091333,UF de Vale do Seixo e Vila Garcia,18.65,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091334,UF de Vila Franca das Naves e Feital,14.12,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091335,UF de Vilares e Carnicães,16.66,Continente,Centro,Beiras e Serra da Estrela,Trancoso
091325,Valdujo,22.14,Continente,Centro,Beiras e Serra da Estrela,Trancoso
100102,Alfeizerão,17.02,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100120,Aljubarrota,15.93,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100104,Bárrio,16.88,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100105,Benedita,15.02,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100106,Cela,17.23,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100108,Évora de Alcobaça,16.74,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100109,Maiorga,15.86,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
100112,São Martinho do Porto,18.59,Continente,Oeste e Vale do Tejo,Oeste,Alcobaça
