Pais_Desc,Pais_Cod,Mes,Taxa,TaxaEA,Diferenca
Roménia,RO,11/15/2016,6.6,9.9,-3.3
Roménia,RO,12/15/2016,6.7,9.8,-3.1
Roménia,RO,1/15/2017,6.3,9.6,-3.3
Roménia,RO,2/15/2017,6.5,9.5,-3
Roménia,RO,3/15/2017,6.5,9.5,-3
Roménia,RO,4/15/2017,6,9.3,-3.3
Roménia,RO,5/15/2017,6.2,9.3,-3.1
Roménia,RO,6/15/2017,6,9.1,-3.1
Roménia,RO,7/15/2017,6.1,9.1,-3
Roménia,RO,8/15/2017,6,9,-3
Roménia,RO,9/15/2017,5.9,8.9,-3
Roménia,RO,10/15/2017,5.9,8.8,-2.9
Roménia,RO,11/15/2017,5.9,8.8,-2.9
Roménia,RO,12/15/2017,5.8,8.7,-2.9
Roménia,RO,1/15/2018,5.7,8.7,-3
Roménia,RO,2/15/2018,5.6,8.6,-3
Roménia,RO,3/15/2018,5.5,8.5,-3
Roménia,RO,4/15/2018,5.4,8.4,-3
Roménia,RO,5/15/2018,5.2,8.3,-3.1
Roménia,RO,6/15/2018,5.2,8.2,-3
Roménia,RO,7/15/2018,5.1,8.1,-3
Roménia,RO,8/15/2018,5.1,8,-2.9
Roménia,RO,9/15/2018,4.8,8,-3.2
Roménia,RO,10/15/2018,5.3,8,-2.7
Roménia,RO,11/15/2018,5.1,7.9,-2.8
Roménia,RO,12/15/2018,5,7.9,-2.9
Roménia,RO,1/15/2019,5.1,7.9,-2.8
Roménia,RO,2/15/2019,5,7.8,-2.8
Roménia,RO,3/15/2019,4.8,7.7,-2.9
Roménia,RO,4/15/2019,4.9,7.7,-2.8
Roménia,RO,5/15/2019,4.8,7.6,-2.8
Roménia,RO,6/15/2019,4.7,7.5,-2.8
Roménia,RO,7/15/2019,5,7.5,-2.5
Roménia,RO,8/15/2019,4.7,7.5,-2.8
Roménia,RO,9/15/2019,5.1,7.5,-2.4
Roménia,RO,10/15/2019,4.8,7.4,-2.6
Roménia,RO,11/15/2019,4.9,7.5,-2.6
Roménia,RO,12/15/2019,5,7.5,-2.5
Roménia,RO,1/15/2020,4.8,7.5,-2.7
Roménia,RO,2/15/2020,5.3,7.3,-2
Roménia,RO,3/15/2020,5.5,7.2,-1.7
Roménia,RO,4/15/2020,6.1,7.4,-1.3
Roménia,RO,5/15/2020,6.4,7.7,-1.3
Roménia,RO,6/15/2020,6.7,8.1,-1.4
Roménia,RO,7/15/2020,6.5,8.5,-2
Roménia,RO,8/15/2020,6.4,8.6,-2.2
Roménia,RO,9/15/2020,6.2,8.6,-2.4
Roménia,RO,10/15/2020,6.1,8.4,-2.3
Roménia,RO,11/15/2020,6.2,8.2,-2
Roménia,RO,12/15/2020,6.2,8.2,-2
Roménia,RO,1/15/2021,6,8.3,-2.3
Roménia,RO,2/15/2021,6.1,8.3,-2.2
Roménia,RO,3/15/2021,5.9,8.2,-2.3
Roménia,RO,4/15/2021,5.4,8.3,-2.9
Roménia,RO,5/15/2021,5.3,8.1,-2.8
Roménia,RO,6/15/2021,5.1,7.9,-2.8
Roménia,RO,7/15/2021,5.4,7.7,-2.3
Roménia,RO,8/15/2021,5.4,7.6,-2.2
Roménia,RO,9/15/2021,5.4,7.4,-2
Roménia,RO,10/15/2021,5.8,7.3,-1.5
Roménia,RO,11/15/2021,5.6,7.2,-1.6
Roménia,RO,12/15/2021,5.8,7.1,-1.3
Roménia,RO,1/15/2022,6,7,-1
Roménia,RO,2/15/2022,5.9,6.9,-1
Roménia,RO,3/15/2022,5.7,6.9,-1.2
Roménia,RO,4/15/2022,5.5,6.8,-1.3
Roménia,RO,5/15/2022,5.5,6.8,-1.3
Roménia,RO,6/15/2022,5.4,6.8,-1.4
Roménia,RO,7/15/2022,5.5,6.7,-1.2
Roménia,RO,8/15/2022,5.4,6.8,-1.4
Roménia,RO,9/15/2022,5.5,6.7,-1.2
Roménia,RO,10/15/2022,5.6,6.7,-1.1
Roménia,RO,11/15/2022,5.6,6.7,-1.1
Roménia,RO,12/15/2022,5.5,6.8,-1.3
Roménia,RO,1/15/2023,5.7,6.7,-1
Roménia,RO,2/15/2023,5.6,6.6,-1
Roménia,RO,3/15/2023,5.6,6.6,-1
Roménia,RO,4/15/2023,5.4,6.5,-1.1
Roménia,RO,5/15/2023,5.5,6.5,-1
Roménia,RO,6/15/2023,5.7,6.5,-0.8
Roménia,RO,7/15/2023,5.5,6.6,-1.1
Roménia,RO,8/15/2023,5.5,6.6,-1.1
Roménia,RO,9/15/2023,5.5,6.6,-1.1
Roménia,RO,10/15/2023,5.5,6.6,-1.1
Roménia,RO,11/15/2023,5.6,6.6,-1
Roménia,RO,12/15/2023,5.5,6.5,-1
Roménia,RO,1/15/2024,5.4,6.6,-1.2
Roménia,RO,2/15/2024,5.2,6.6,-1.4
Roménia,RO,3/15/2024,5.2,6.5,-1.3
Roménia,RO,4/15/2024,5.2,6.4,-1.2
Roménia,RO,5/15/2024,5.3,6.4,-1.1
Roménia,RO,6/15/2024,5.2,6.4,-1.2
Roménia,RO,7/15/2024,5.7,6.4,-0.7
Roménia,RO,8/15/2024,5.7,6.3,-0.6
Roménia,RO,9/15/2024,5.7,6.3,-0.6
Roménia,RO,10/15/2024,5.7,6.3,-0.6
Roménia,RO,11/15/2024,5.6,6.2,-0.6
Roménia,RO,12/15/2024,5.7,6.3,-0.6
Roménia,RO,1/15/2025,5.9,6.3,-0.4
Roménia,RO,2/15/2025,6,6.3,-0.3
Roménia,RO,3/15/2025,6,6.4,-0.4
Roménia,RO,4/15/2025,6,6.3,-0.3
Roménia,RO,5/15/2025,6.1,6.4,-0.3
Roménia,RO,6/15/2025,6,6.3,-0.3
Suécia,SE,1/15/2000,6.2,9.4,-3.2
Suécia,SE,2/15/2000,6.1,9.4,-3.3
Suécia,SE,3/15/2000,5.9,9.3,-3.4
Suécia,SE,4/15/2000,5.9,9.2,-3.3
Suécia,SE,5/15/2000,5.6,9.1,-3.5
Suécia,SE,6/15/2000,5.8,9.1,-3.3
Suécia,SE,7/15/2000,5.6,9,-3.4
Suécia,SE,8/15/2000,5.5,9,-3.5
Suécia,SE,9/15/2000,5.2,8.9,-3.7
Suécia,SE,10/15/2000,5.2,8.8,-3.6
Suécia,SE,11/15/2000,5.2,8.8,-3.6
Suécia,SE,12/15/2000,4.9,8.7,-3.8
Suécia,SE,1/15/2001,6.1,8.6,-2.5
Suécia,SE,2/15/2001,6,8.5,-2.5
Suécia,SE,3/15/2001,5.9,8.5,-2.6
Suécia,SE,4/15/2001,5.8,8.5,-2.7
Suécia,SE,5/15/2001,5.9,8.5,-2.6
Suécia,SE,6/15/2001,5.9,8.5,-2.6
Suécia,SE,7/15/2001,6,8.5,-2.5
Suécia,SE,8/15/2001,6,8.5,-2.5
Suécia,SE,9/15/2001,6,8.5,-2.5
Suécia,SE,10/15/2001,6.3,8.5,-2.2
Suécia,SE,11/15/2001,5.9,8.6,-2.7
Suécia,SE,12/15/2001,6,8.6,-2.6
Suécia,SE,1/15/2002,5.9,8.6,-2.7
Suécia,SE,2/15/2002,5.9,8.6,-2.7
Suécia,SE,3/15/2002,6,8.6,-2.6
Suécia,SE,4/15/2002,6.1,8.6,-2.5
Suécia,SE,5/15/2002,5.9,8.7,-2.8
Suécia,SE,6/15/2002,5.8,8.7,-2.9
Suécia,SE,7/15/2002,6.2,8.8,-2.6
Suécia,SE,8/15/2002,6,8.8,-2.8
Suécia,SE,9/15/2002,6.3,8.9,-2.6
Suécia,SE,10/15/2002,6.2,8.9,-2.7
Suécia,SE,11/15/2002,6.3,8.9,-2.6
Suécia,SE,12/15/2002,6.4,9,-2.6
Suécia,SE,1/15/2003,6.5,9.1,-2.6
Suécia,SE,2/15/2003,6.1,9.1,-3
Suécia,SE,3/15/2003,6.5,9.2,-2.7
Suécia,SE,4/15/2003,6.5,9.2,-2.7
Suécia,SE,5/15/2003,6.4,9.2,-2.8
Suécia,SE,6/15/2003,6.5,9.2,-2.7
Suécia,SE,7/15/2003,6.6,9.2,-2.6
Suécia,SE,8/15/2003,7,9.2,-2.2
Suécia,SE,9/15/2003,6.7,9.2,-2.5
Suécia,SE,10/15/2003,7,9.2,-2.2
Suécia,SE,11/15/2003,7.4,9.2,-1.8
Suécia,SE,12/15/2003,7.2,9.3,-2.1
Suécia,SE,1/15/2004,7,9.4,-2.4
Suécia,SE,2/15/2004,7.6,9.4,-1.8
Suécia,SE,3/15/2004,7.6,9.4,-1.8
Suécia,SE,4/15/2004,7.3,9.4,-2.1
Suécia,SE,5/15/2004,7.8,9.4,-1.6
Suécia,SE,6/15/2004,7.6,9.3,-1.7
Suécia,SE,7/15/2004,7.3,9.4,-2.1
Suécia,SE,8/15/2004,7.4,9.4,-2
Suécia,SE,9/15/2004,8,9.4,-1.4
Suécia,SE,10/15/2004,7.3,9.4,-2.1
Suécia,SE,11/15/2004,7.7,9.4,-1.7
Suécia,SE,12/15/2004,7.6,9.4,-1.8
Suécia,SE,1/15/2005,7.9,9.3,-1.4
Suécia,SE,2/15/2005,8.3,9.3,-1
Suécia,SE,3/15/2005,7.5,9.3,-1.8
Suécia,SE,4/15/2005,7.7,9.4,-1.7
Suécia,SE,5/15/2005,8.1,9.3,-1.2
Suécia,SE,6/15/2005,8.3,9.3,-1
Suécia,SE,7/15/2005,8.2,9.2,-1
Suécia,SE,8/15/2005,8,9.2,-1.2
Suécia,SE,9/15/2005,7.6,9.2,-1.6
Suécia,SE,10/15/2005,8.1,9.2,-1.1
Suécia,SE,11/15/2005,7.4,9.1,-1.7
Suécia,SE,12/15/2005,7.9,9.1,-1.2
Suécia,SE,1/15/2006,7.9,9,-1.1
Suécia,SE,2/15/2006,7.2,8.9,-1.7
Suécia,SE,3/15/2006,7.6,8.8,-1.2
Suécia,SE,4/15/2006,7.9,8.7,-0.8
Suécia,SE,5/15/2006,7.3,8.6,-1.3
Suécia,SE,6/15/2006,7.1,8.5,-1.4
Suécia,SE,7/15/2006,7.1,8.4,-1.3
Suécia,SE,8/15/2006,7.2,8.4,-1.2
Suécia,SE,9/15/2006,6.7,8.3,-1.6
Suécia,SE,10/15/2006,6.7,8.2,-1.5
Suécia,SE,11/15/2006,6.7,8.2,-1.5
Suécia,SE,12/15/2006,6.6,8.1,-1.5
Suécia,SE,1/15/2007,6.5,8,-1.5
Suécia,SE,2/15/2007,6.3,7.9,-1.6
Suécia,SE,3/15/2007,6.6,7.8,-1.2
Suécia,SE,4/15/2007,6.2,7.7,-1.5
Suécia,SE,5/15/2007,6,7.7,-1.7
Suécia,SE,6/15/2007,6.3,7.6,-1.3
Suécia,SE,7/15/2007,5.9,7.6,-1.7
Suécia,SE,8/15/2007,6.1,7.6,-1.5
Suécia,SE,9/15/2007,6.2,7.5,-1.3
Suécia,SE,10/15/2007,6.3,7.5,-1.2
Suécia,SE,11/15/2007,6.1,7.4,-1.3
Suécia,SE,12/15/2007,6.1,7.5,-1.4
Suécia,SE,1/15/2008,6,7.4,-1.4
Suécia,SE,2/15/2008,5.9,7.4,-1.5
Suécia,SE,3/15/2008,5.9,7.4,-1.5
Suécia,SE,4/15/2008,5.7,7.5,-1.8
Suécia,SE,5/15/2008,5.9,7.5,-1.6
Suécia,SE,6/15/2008,6.7,7.6,-0.9
Suécia,SE,7/15/2008,6.3,7.6,-1.3
Suécia,SE,8/15/2008,6,7.7,-1.7
Suécia,SE,9/15/2008,6.5,7.8,-1.3
Suécia,SE,10/15/2008,6.4,7.9,-1.5
Suécia,SE,11/15/2008,7.1,8.1,-1
Suécia,SE,12/15/2008,6.9,8.4,-1.5
Suécia,SE,1/15/2009,6.9,8.8,-1.9
Suécia,SE,2/15/2009,7.8,9.1,-1.3
Suécia,SE,3/15/2009,7.9,9.4,-1.5
Suécia,SE,4/15/2009,7.9,9.5,-1.6
Suécia,SE,5/15/2009,9,9.6,-0.6
Suécia,SE,6/15/2009,8.5,9.7,-1.2
Suécia,SE,7/15/2009,8.5,9.8,-1.3
Suécia,SE,8/15/2009,8.9,9.9,-1
Suécia,SE,9/15/2009,8.9,10,-1.1
Suécia,SE,10/15/2009,8.9,10.1,-1.2
Suécia,SE,11/15/2009,8.8,10.2,-1.4
Suécia,SE,12/15/2009,9.1,10.2,-1.1
Suécia,SE,1/15/2010,9.2,10.3,-1.1
Suécia,SE,2/15/2010,9,10.3,-1.3
Suécia,SE,3/15/2010,9,10.3,-1.3
Suécia,SE,4/15/2010,9.4,10.4,-1
Suécia,SE,5/15/2010,8.9,10.4,-1.5
Suécia,SE,6/15/2010,8.4,10.3,-1.9
Suécia,SE,7/15/2010,8.9,10.3,-1.4
Suécia,SE,8/15/2010,8.5,10.2,-1.7
Suécia,SE,9/15/2010,8.5,10.2,-1.7
Suécia,SE,10/15/2010,8.4,10.3,-1.9
Suécia,SE,11/15/2010,8.1,10.2,-2.1
Suécia,SE,12/15/2010,8.2,10.2,-2
Suécia,SE,1/15/2011,8.1,10.1,-2
Suécia,SE,2/15/2011,7.9,10.1,-2.2
Suécia,SE,3/15/2011,8,10.1,-2.1
Suécia,SE,4/15/2011,7.8,10,-2.2
Suécia,SE,5/15/2011,7.9,10.1,-2.2
Suécia,SE,6/15/2011,8,10.1,-2.1
Suécia,SE,7/15/2011,7.9,10.2,-2.3
Suécia,SE,8/15/2011,7.8,10.3,-2.5
Suécia,SE,9/15/2011,7.7,10.5,-2.8
Suécia,SE,10/15/2011,7.9,10.6,-2.7
Suécia,SE,11/15/2011,7.8,10.7,-2.9
Suécia,SE,12/15/2011,7.9,10.8,-2.9
Suécia,SE,1/15/2012,8,10.9,-2.9
Suécia,SE,2/15/2012,7.9,11,-3.1
Suécia,SE,3/15/2012,7.6,11.2,-3.6
Suécia,SE,4/15/2012,7.6,11.3,-3.7
Suécia,SE,5/15/2012,8.3,11.4,-3.1
Suécia,SE,6/15/2012,8,11.5,-3.5
Suécia,SE,7/15/2012,8.1,11.6,-3.5
Suécia,SE,8/15/2012,8.3,11.6,-3.3
Suécia,SE,9/15/2012,8.2,11.7,-3.5
Suécia,SE,10/15/2012,8.2,11.9,-3.7
Suécia,SE,11/15/2012,8.5,12,-3.5
Suécia,SE,12/15/2012,8.2,12,-3.8
Suécia,SE,1/15/2013,8,12.2,-4.2
Suécia,SE,2/15/2013,8.1,12.2,-4.1
Suécia,SE,3/15/2013,8.4,12.2,-3.8
Suécia,SE,4/15/2013,8.4,12.2,-3.8
Suécia,SE,5/15/2013,8,12.2,-4.2
Suécia,SE,6/15/2013,8.1,12.2,-4.1
Suécia,SE,7/15/2013,8,12.1,-4.1
Suécia,SE,8/15/2013,8.1,12.1,-4
Suécia,SE,9/15/2013,8.2,12.1,-3.9
Suécia,SE,10/15/2013,7.9,12.1,-4.2
Suécia,SE,11/15/2013,8.2,12.1,-3.9
Suécia,SE,12/15/2013,8.1,12,-3.9
Suécia,SE,1/15/2014,8.2,12,-3.8
Suécia,SE,2/15/2014,8.1,12,-3.9
Suécia,SE,3/15/2014,8.2,11.9,-3.7
Suécia,SE,4/15/2014,8.2,11.8,-3.6
Suécia,SE,5/15/2014,7.8,11.8,-4
Suécia,SE,6/15/2014,8.3,11.6,-3.3
Suécia,SE,7/15/2014,7.9,11.7,-3.8
Suécia,SE,8/15/2014,8.1,11.6,-3.5
Suécia,SE,9/15/2014,7.9,11.6,-3.7
Suécia,SE,10/15/2014,8.1,11.6,-3.5
Suécia,SE,11/15/2014,8.1,11.6,-3.5
Suécia,SE,12/15/2014,7.6,11.5,-3.9
Suécia,SE,1/15/2015,7.9,11.4,-3.5
Suécia,SE,2/15/2015,8,11.3,-3.3
Suécia,SE,3/15/2015,7.7,11.3,-3.6
Suécia,SE,4/15/2015,7.9,11.2,-3.3
Suécia,SE,5/15/2015,7.7,11.2,-3.5
Suécia,SE,6/15/2015,7.6,11.1,-3.5
Suécia,SE,7/15/2015,7.2,10.8,-3.6
Suécia,SE,8/15/2015,7,10.8,-3.8
Suécia,SE,9/15/2015,7.5,10.7,-3.2
Suécia,SE,10/15/2015,7.3,10.7,-3.4
Suécia,SE,11/15/2015,7,10.6,-3.6
Suécia,SE,12/15/2015,7.3,10.6,-3.3
Suécia,SE,1/15/2016,7.1,10.5,-3.4
Suécia,SE,2/15/2016,7.2,10.4,-3.2
Suécia,SE,3/15/2016,7.4,10.4,-3
Suécia,SE,4/15/2016,6.9,10.3,-3.4
Suécia,SE,5/15/2016,7.3,10.2,-2.9
Suécia,SE,6/15/2016,6.8,10.2,-3.4
Suécia,SE,7/15/2016,6.9,10,-3.1
Suécia,SE,8/15/2016,7.2,10,-2.8
Suécia,SE,9/15/2016,6.8,9.9,-3.1
Suécia,SE,10/15/2016,7,9.9,-2.9
Suécia,SE,11/15/2016,7,9.9,-2.9
Suécia,SE,12/15/2016,7.1,9.8,-2.7
Suécia,SE,1/15/2017,7,9.6,-2.6
Suécia,SE,2/15/2017,7,9.5,-2.5
Suécia,SE,3/15/2017,6.5,9.5,-3
Suécia,SE,4/15/2017,6.9,9.3,-2.4
Suécia,SE,5/15/2017,6.9,9.3,-2.4
Suécia,SE,6/15/2017,6.7,9.1,-2.4
Suécia,SE,7/15/2017,7,9.1,-2.1
Suécia,SE,8/15/2017,6.5,9,-2.5
Suécia,SE,9/15/2017,6.9,8.9,-2
Suécia,SE,10/15/2017,7,8.8,-1.8
Suécia,SE,11/15/2017,6.5,8.8,-2.3
Suécia,SE,12/15/2017,6.7,8.7,-2
Suécia,SE,1/15/2018,6.8,8.7,-1.9
Suécia,SE,2/15/2018,5.9,8.6,-2.7
Suécia,SE,3/15/2018,6.2,8.5,-2.3
Suécia,SE,4/15/2018,6.5,8.4,-1.9
Suécia,SE,5/15/2018,6,8.3,-2.3
Suécia,SE,6/15/2018,6.6,8.2,-1.6
Suécia,SE,7/15/2018,6.5,8.1,-1.6
Suécia,SE,8/15/2018,6.5,8,-1.5
Suécia,SE,9/15/2018,6.6,8,-1.4
Suécia,SE,10/15/2018,6.5,8,-1.5
Suécia,SE,11/15/2018,6.6,7.9,-1.3
Suécia,SE,12/15/2018,6.8,7.9,-1.1
Suécia,SE,1/15/2019,6.3,7.9,-1.6
Suécia,SE,2/15/2019,6.9,7.8,-0.9
Suécia,SE,3/15/2019,7.4,7.7,-0.3
Suécia,SE,4/15/2019,6.6,7.7,-1.1
Suécia,SE,5/15/2019,6.6,7.6,-1
Suécia,SE,6/15/2019,6.4,7.5,-1.1
Suécia,SE,7/15/2019,7.3,7.5,-0.2
Suécia,SE,8/15/2019,7.3,7.5,-0.2
Suécia,SE,9/15/2019,6.8,7.5,-0.7
Suécia,SE,10/15/2019,6.9,7.4,-0.5
Suécia,SE,11/15/2019,7.7,7.5,0.2
Suécia,SE,12/15/2019,6.8,7.5,-0.7
Suécia,SE,1/15/2020,7.4,7.5,-0.1
Suécia,SE,2/15/2020,7.8,7.3,0.5
Suécia,SE,3/15/2020,6.8,7.2,-0.4
Suécia,SE,4/15/2020,8.2,7.4,0.8
Suécia,SE,5/15/2020,8.5,7.7,0.8
Suécia,SE,6/15/2020,9.1,8.1,1
Suécia,SE,7/15/2020,9.6,8.5,1.1
Suécia,SE,8/15/2020,9.3,8.6,0.7
Suécia,SE,9/15/2020,9,8.6,0.4
Suécia,SE,10/15/2020,8.8,8.4,0.4
Suécia,SE,11/15/2020,8.6,8.2,0.4
Suécia,SE,12/15/2020,9.2,8.2,1
Suécia,SE,1/15/2021,9,8.3,0.7
Suécia,SE,2/15/2021,9.1,8.3,0.8
Suécia,SE,3/15/2021,9.6,8.2,1.4
Suécia,SE,4/15/2021,9.1,8.3,0.8
Suécia,SE,5/15/2021,9.1,8.1,1
Suécia,SE,6/15/2021,9.4,7.9,1.5
Suécia,SE,7/15/2021,8.7,7.7,1
Suécia,SE,8/15/2021,8.9,7.6,1.3
Suécia,SE,9/15/2021,8.9,7.4,1.5
Suécia,SE,10/15/2021,8.4,7.3,1.1
Suécia,SE,11/15/2021,8.4,7.2,1.2
Suécia,SE,12/15/2021,8,7.1,0.9
Suécia,SE,1/15/2022,8,7,1
Suécia,SE,2/15/2022,7.3,6.9,0.4
Suécia,SE,3/15/2022,7.7,6.9,0.8
Suécia,SE,4/15/2022,7.8,6.8,1
Suécia,SE,5/15/2022,7.8,6.8,1
Suécia,SE,6/15/2022,7.4,6.8,0.6
Suécia,SE,7/15/2022,7.3,6.7,0.6
Suécia,SE,8/15/2022,6.9,6.8,0.1
Suécia,SE,9/15/2022,7,6.7,0.3
Suécia,SE,10/15/2022,7.8,6.7,1.1
Suécia,SE,11/15/2022,7.3,6.7,0.6
Suécia,SE,12/15/2022,7.5,6.8,0.7
Suécia,SE,1/15/2023,7.1,6.7,0.4
Suécia,SE,2/15/2023,7.7,6.6,1.1
Suécia,SE,3/15/2023,7.3,6.6,0.7
Suécia,SE,4/15/2023,7.2,6.5,0.7
Suécia,SE,5/15/2023,7.2,6.5,0.7
Suécia,SE,6/15/2023,8.1,6.5,1.6
Suécia,SE,7/15/2023,7.1,6.6,0.5
Suécia,SE,8/15/2023,8.1,6.6,1.5
Suécia,SE,9/15/2023,8.1,6.6,1.5
Suécia,SE,10/15/2023,8,6.6,1.4
Suécia,SE,11/15/2023,8,6.6,1.4
Suécia,SE,12/15/2023,8.2,6.5,1.7
Suécia,SE,1/15/2024,7.9,6.6,1.3
Suécia,SE,2/15/2024,8,6.6,1.4
Suécia,SE,3/15/2024,8.8,6.5,2.3
Suécia,SE,4/15/2024,8.6,6.4,2.2
Suécia,SE,5/15/2024,8.1,6.4,1.7
Suécia,SE,6/15/2024,8.3,6.4,1.9
Suécia,SE,7/15/2024,8.6,6.4,2.2
Suécia,SE,8/15/2024,8.3,6.3,2
Suécia,SE,9/15/2024,8.7,6.3,2.4
Suécia,SE,10/15/2024,8.4,6.3,2.1
Suécia,SE,11/15/2024,8.3,6.2,2.1
Suécia,SE,12/15/2024,8.5,6.3,2.2
Suécia,SE,1/15/2025,9.6,6.3,3.3
Suécia,SE,2/15/2025,8.8,6.3,2.5
Suécia,SE,3/15/2025,8.1,6.4,1.7
Suécia,SE,4/15/2025,8.5,6.3,2.2
Suécia,SE,5/15/2025,9.1,6.4,2.7
Suécia,SE,6/15/2025,8.3,6.3,2
Eslovénia,SI,1/15/2000,6.8,9.4,-2.6
Eslovénia,SI,2/15/2000,6.8,9.4,-2.6
Eslovénia,SI,3/15/2000,6.8,9.3,-2.5
Eslovénia,SI,4/15/2000,7.1,9.2,-2.1
Eslovénia,SI,5/15/2000,7.2,9.1,-1.9
Eslovénia,SI,6/15/2000,7.2,9.1,-1.9
Eslovénia,SI,7/15/2000,7,9,-2
Eslovénia,SI,8/15/2000,6.8,9,-2.2
Eslovénia,SI,9/15/2000,6.6,8.9,-2.3
Eslovénia,SI,10/15/2000,6.3,8.8,-2.5
Eslovénia,SI,11/15/2000,6.2,8.8,-2.6
Eslovénia,SI,12/15/2000,6.2,8.7,-2.5
Eslovénia,SI,1/15/2001,6.1,8.6,-2.5
Eslovénia,SI,2/15/2001,6,8.5,-2.5
Eslovénia,SI,3/15/2001,6.1,8.5,-2.4
Eslovénia,SI,4/15/2001,6,8.5,-2.5
Eslovénia,SI,5/15/2001,5.9,8.5,-2.6
Eslovénia,SI,6/15/2001,5.9,8.5,-2.6
Eslovénia,SI,7/15/2001,5.9,8.5,-2.6
Eslovénia,SI,8/15/2001,6,8.5,-2.5
Eslovénia,SI,9/15/2001,6.3,8.5,-2.2
Eslovénia,SI,10/15/2001,6.5,8.5,-2
Eslovénia,SI,11/15/2001,6.8,8.6,-1.8
Eslovénia,SI,12/15/2001,6.8,8.6,-1.8
Eslovénia,SI,1/15/2002,6.7,8.6,-1.9
Eslovénia,SI,2/15/2002,6.6,8.6,-2
Eslovénia,SI,3/15/2002,6.4,8.6,-2.2
Eslovénia,SI,4/15/2002,6.3,8.6,-2.3
Eslovénia,SI,5/15/2002,6.3,8.7,-2.4
Eslovénia,SI,6/15/2002,6.1,8.7,-2.6
Eslovénia,SI,7/15/2002,6.1,8.8,-2.7
Eslovénia,SI,8/15/2002,6.3,8.8,-2.5
Eslovénia,SI,9/15/2002,6.3,8.9,-2.6
Eslovénia,SI,10/15/2002,6.2,8.9,-2.7
Eslovénia,SI,11/15/2002,6.4,8.9,-2.5
Eslovénia,SI,12/15/2002,6.4,9,-2.6
Eslovénia,SI,1/15/2003,6.5,9.1,-2.6
Eslovénia,SI,2/15/2003,6.7,9.1,-2.4
Eslovénia,SI,3/15/2003,6.8,9.2,-2.4
Eslovénia,SI,4/15/2003,6.8,9.2,-2.4
Eslovénia,SI,5/15/2003,6.8,9.2,-2.4
Eslovénia,SI,6/15/2003,6.8,9.2,-2.4
Eslovénia,SI,7/15/2003,6.8,9.2,-2.4
Eslovénia,SI,8/15/2003,6.8,9.2,-2.4
Eslovénia,SI,9/15/2003,6.8,9.2,-2.4
Eslovénia,SI,10/15/2003,6.6,9.2,-2.6
Eslovénia,SI,11/15/2003,6.5,9.2,-2.7
Eslovénia,SI,12/15/2003,6.5,9.3,-2.8
Eslovénia,SI,1/15/2004,6.5,9.4,-2.9
Eslovénia,SI,2/15/2004,6.5,9.4,-2.9
Eslovénia,SI,3/15/2004,6.5,9.4,-2.9
Eslovénia,SI,4/15/2004,6.4,9.4,-3
Eslovénia,SI,5/15/2004,6.4,9.4,-3
Eslovénia,SI,6/15/2004,6.2,9.3,-3.1
Eslovénia,SI,7/15/2004,6.1,9.4,-3.3
Eslovénia,SI,8/15/2004,6.2,9.4,-3.2
Eslovénia,SI,9/15/2004,6.2,9.4,-3.2
Eslovénia,SI,10/15/2004,6.3,9.4,-3.1
Eslovénia,SI,11/15/2004,6.2,9.4,-3.2
Eslovénia,SI,12/15/2004,6.4,9.4,-3
Eslovénia,SI,1/15/2005,6.4,9.3,-2.9
Eslovénia,SI,2/15/2005,6.5,9.3,-2.8
Eslovénia,SI,3/15/2005,6.4,9.3,-2.9
Eslovénia,SI,4/15/2005,6.1,9.4,-3.3
Eslovénia,SI,5/15/2005,6,9.3,-3.3
Eslovénia,SI,6/15/2005,6,9.3,-3.3
Eslovénia,SI,7/15/2005,6.3,9.2,-2.9
Eslovénia,SI,8/15/2005,6.5,9.2,-2.7
Eslovénia,SI,9/15/2005,6.9,9.2,-2.3
Eslovénia,SI,10/15/2005,7.1,9.2,-2.1
Eslovénia,SI,11/15/2005,7.2,9.1,-1.9
Eslovénia,SI,12/15/2005,7,9.1,-2.1
Eslovénia,SI,1/15/2006,6.7,9,-2.3
Eslovénia,SI,2/15/2006,6.5,8.9,-2.4
Eslovénia,SI,3/15/2006,6.4,8.8,-2.4
Eslovénia,SI,4/15/2006,6.3,8.7,-2.4
Eslovénia,SI,5/15/2006,6.2,8.6,-2.4
Eslovénia,SI,6/15/2006,6,8.5,-2.5
Eslovénia,SI,7/15/2006,5.9,8.4,-2.5
Eslovénia,SI,8/15/2006,5.7,8.4,-2.7
Eslovénia,SI,9/15/2006,5.6,8.3,-2.7
Eslovénia,SI,10/15/2006,5.5,8.2,-2.7
Eslovénia,SI,11/15/2006,5.5,8.2,-2.7
Eslovénia,SI,12/15/2006,5.4,8.1,-2.7
Eslovénia,SI,1/15/2007,5.4,8,-2.6
Eslovénia,SI,2/15/2007,5.3,7.9,-2.6
Eslovénia,SI,3/15/2007,5.1,7.8,-2.7
Eslovénia,SI,4/15/2007,4.9,7.7,-2.8
Eslovénia,SI,5/15/2007,4.8,7.7,-2.9
Eslovénia,SI,6/15/2007,4.8,7.6,-2.8
Eslovénia,SI,7/15/2007,4.7,7.6,-2.9
Eslovénia,SI,8/15/2007,4.6,7.6,-3
Eslovénia,SI,9/15/2007,4.5,7.5,-3
Eslovénia,SI,10/15/2007,4.6,7.5,-2.9
Eslovénia,SI,11/15/2007,4.7,7.4,-2.7
