Ajustamento,Idade,Unidade,Sexo,Pais,Data,Valor,Grupo
SA,_LT25,PC_ACT,F,SE,6/15/2017,15.9,F _LT25
SA,_LT25,PC_ACT,F,SE,7/15/2017,17.3,F _LT25
SA,_LT25,PC_ACT,F,SE,8/15/2017,15.6,F _LT25
SA,_LT25,PC_ACT,F,SE,9/15/2017,16.9,F _LT25
SA,_LT25,PC_ACT,F,SE,10/15/2017,14.1,F _LT25
SA,_LT25,PC_ACT,F,SE,11/15/2017,16.7,F _LT25
SA,_LT25,PC_ACT,F,SE,12/15/2017,17.5,F _LT25
SA,_LT25,PC_ACT,F,SE,1/15/2018,15.6,F _LT25
SA,_LT25,PC_ACT,F,SE,2/15/2018,13.4,F _LT25
SA,_LT25,PC_ACT,F,SE,3/15/2018,15.3,F _LT25
SA,_LT25,PC_ACT,F,SE,4/15/2018,12.8,F _LT25
SA,_LT25,PC_ACT,F,SE,5/15/2018,10.5,F _LT25
SA,_LT25,PC_ACT,F,SE,6/15/2018,16.6,F _LT25
SA,_LT25,PC_ACT,F,SE,7/15/2018,17.3,F _LT25
SA,_LT25,PC_ACT,F,SE,8/15/2018,17,F _LT25
SA,_LT25,PC_ACT,F,SE,9/15/2018,16.3,F _LT25
SA,_LT25,PC_ACT,F,SE,10/15/2018,19.5,F _LT25
SA,_LT25,PC_ACT,F,SE,11/15/2018,18.7,F _LT25
SA,_LT25,PC_ACT,F,SE,12/15/2018,16.3,F _LT25
SA,_LT25,PC_ACT,F,SE,1/15/2019,22,F _LT25
SA,_LT25,PC_ACT,F,SE,2/15/2019,19.4,F _LT25
SA,_LT25,PC_ACT,F,SE,3/15/2019,18.4,F _LT25
SA,_LT25,PC_ACT,F,SE,4/15/2019,20.2,F _LT25
SA,_LT25,PC_ACT,F,SE,5/15/2019,16.9,F _LT25
SA,_LT25,PC_ACT,F,SE,6/15/2019,17.9,F _LT25
SA,_LT25,PC_ACT,F,SE,7/15/2019,19.1,F _LT25
SA,_LT25,PC_ACT,F,SE,8/15/2019,19.4,F _LT25
SA,_LT25,PC_ACT,F,SE,9/15/2019,20.9,F _LT25
SA,_LT25,PC_ACT,F,SE,10/15/2019,17,F _LT25
SA,_LT25,PC_ACT,F,SE,11/15/2019,20.2,F _LT25
SA,_LT25,PC_ACT,F,SE,12/15/2019,17.8,F _LT25
SA,_LT25,PC_ACT,F,SE,1/15/2020,16.4,F _LT25
SA,_LT25,PC_ACT,F,SE,2/15/2020,20.1,F _LT25
SA,_LT25,PC_ACT,F,SE,3/15/2020,17.6,F _LT25
SA,_LT25,PC_ACT,F,SE,4/15/2020,20.5,F _LT25
SA,_LT25,PC_ACT,F,SE,5/15/2020,26.4,F _LT25
SA,_LT25,PC_ACT,F,SE,6/15/2020,28.4,F _LT25
SA,_LT25,PC_ACT,F,SE,7/15/2020,28.6,F _LT25
SA,_LT25,PC_ACT,F,SE,8/15/2020,26.7,F _LT25
SA,_LT25,PC_ACT,F,SE,9/15/2020,20.1,F _LT25
SA,_LT25,PC_ACT,F,SE,10/15/2020,22.1,F _LT25
SA,_LT25,PC_ACT,F,SE,11/15/2020,21.8,F _LT25
SA,_LT25,PC_ACT,F,SE,12/15/2020,22.3,F _LT25
SA,_LT25,PC_ACT,F,SE,1/15/2021,22.4,F _LT25
SA,_LT25,PC_ACT,F,SE,2/15/2021,23.8,F _LT25
SA,_LT25,PC_ACT,F,SE,3/15/2021,24.9,F _LT25
SA,_LT25,PC_ACT,F,SE,4/15/2021,25.6,F _LT25
SA,_LT25,PC_ACT,F,SE,5/15/2021,25.8,F _LT25
SA,_LT25,PC_ACT,F,SE,6/15/2021,20.2,F _LT25
SA,_LT25,PC_ACT,F,SE,7/15/2021,24.3,F _LT25
SA,_LT25,PC_ACT,F,SE,8/15/2021,23.2,F _LT25
SA,_LT25,PC_ACT,F,SE,9/15/2021,24.8,F _LT25
SA,_LT25,PC_ACT,F,SE,10/15/2021,25.6,F _LT25
SA,_LT25,PC_ACT,F,SE,11/15/2021,26.3,F _LT25
SA,_LT25,PC_ACT,F,SE,12/15/2021,22.1,F _LT25
SA,_LT25,PC_ACT,F,SE,1/15/2022,23.7,F _LT25
SA,_LT25,PC_ACT,F,SE,2/15/2022,22.2,F _LT25
SA,_LT25,PC_ACT,F,SE,3/15/2022,24.7,F _LT25
