STRUCTURE_NAME,indic_de,Demographic indicator,Geo_Cod,Geo_Desc,Ano,OBS_VALUE,Rank
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2009,1.8,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2010,1.7,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2011,1.6,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2012,1.7,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2013,1.7,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2014,1.7,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2015,1.8,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2016,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2017,2,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2018,1.8,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2019,2,9
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2020,1.8,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2021,1.9,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2022,1.9,6
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2023,2,5
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1960,27.7,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1961,26,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1962,26.1,19
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1963,25.8,22
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1964,23.7,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1965,22.4,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1966,22.2,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1967,20.8,19
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1968,20.5,19
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1969,19.7,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1970,18.2,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1971,17.2,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1972,16.1,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1973,15.5,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1974,14.7,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1975,13.8,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1976,12.5,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1977,11.4,22
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1978,10.7,22
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1979,10,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1980,10,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1981,9.7,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1982,9.5,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1983,9.1,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1984,8.3,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1985,8.3,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1986,8,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1987,7.8,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1988,7.8,22
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1989,7.5,24
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1990,7.3,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1991,7.3,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1992,6.8,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1993,6.5,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1994,5.9,20
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1995,4.9,25
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1996,5,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1997,4.9,22
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1998,4.8,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,1999,4.4,23
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2000,4.5,21
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2001,4.6,18
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2002,4.2,19
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2003,4.2,17
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2004,4,17
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2005,3.8,19
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2006,3.8,14
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2007,3.8,15
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2008,3.8,13
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2009,3.9,10
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2010,3.6,13
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2011,3.5,14
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2012,3.5,14
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2013,3.6,13
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2014,3.5,13
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2015,3.7,12
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2016,3.7,11
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2017,3.9,8
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2018,3.8,9
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2019,3.8,8
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2020,3.6,9
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2021,3.7,7
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2022,4,6
Infant mortality rates,INFMORRT,Infant mortality rate,FR,France,2023,4,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1960,17,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1961,16.3,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1962,16.2,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1963,16.1,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1964,15.6,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1965,15.2,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1966,15,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1967,14.7,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1968,14.2,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1969,14,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1970,13.3,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1971,12.9,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1972,12.4,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1973,12.1,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1974,11.6,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1975,10.9,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1976,10.3,6
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1977,9.9,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1978,9.6,3
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1979,9.2,4
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1980,8.6,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1981,8.2,3
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1982,7.9,5
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1983,7.6,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1984,7.6,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1985,7.3,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1986,7.2,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1987,6.9,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1988,6.2,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1989,6.1,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1990,5.9,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1991,5.7,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1992,5.4,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1993,5.3,11
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1994,5.1,13
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1995,5.3,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1996,5,8
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1998,5.1,7
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,1999,4.8,10
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2000,4.8,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2001,4.9,9
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2002,8.3,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2003,9.2,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2004,9.3,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2005,9.1,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2006,9.5,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2007,9.3,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2008,10.6,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2009,12,1
Infant mortality rates,LFOEMORRT,Late foetal mortality rate,FR,France,2010,10.4,1
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1960,17.7,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1961,16.8,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1962,16.8,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1963,16.7,11
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1964,16,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1965,15.3,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1966,15,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1967,14.6,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1968,14.3,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1969,13.8,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1970,12.7,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1971,12.1,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1972,11.2,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1973,10.6,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1974,10,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1975,9.1,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1976,8.1,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1977,7.4,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1978,6.6,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1979,5.8,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1980,5.8,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1981,5.5,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1982,5.3,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1983,5,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1984,4.7,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1985,4.6,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1986,4.3,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1987,4.1,21
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1988,4.1,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1989,3.8,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1990,3.6,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1991,3.5,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1992,3.3,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1993,3.1,21
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1994,3.2,20
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1995,2.9,22
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1996,4,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1997,3.8,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1998,3.1,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,1999,2.8,23
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2000,2.9,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2001,3,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2002,2.7,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2003,2.8,16
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2004,2.7,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2005,2.5,19
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2006,2.5,17
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2007,2.5,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2008,2.6,14
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2009,2.6,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2010,2.5,15
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2011,2.3,18
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2012,2.4,13
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2013,2.5,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2014,2.4,12
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2015,2.6,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2016,2.6,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2017,2.8,5
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2018,2.7,9
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2019,2.7,9
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2020,2.6,10
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2021,2.7,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2022,2.8,6
Infant mortality rates,NEOMORRT,Neonatal mortality rate,FR,France,2023,2.9,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1960,31.4,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1961,29.9,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1962,29.9,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1963,29.6,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1964,28.8,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1965,27.9,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1966,27.4,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1967,26.9,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1968,25.8,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1969,25.1,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1970,23.3,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1971,22.6,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1972,21.3,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1973,20.4,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1974,19.3,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1975,18.1,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1976,17.2,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1977,15.6,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1978,14.7,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1979,13.4,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1980,12.9,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1981,12.4,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1982,12.1,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1983,11.4,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1984,11.1,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1985,10.7,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1986,10.4,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1987,9.9,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1988,9.2,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1989,8.9,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1990,8.3,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1991,8.2,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1992,7.7,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1993,7.5,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1994,7.4,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1995,7.4,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1996,8.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1998,7.2,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,1999,6.8,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2000,6.9,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2001,7.1,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2002,10.2,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2003,11.1,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2004,11.1,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2005,10.8,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2006,11.2,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2007,11,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2008,12.3,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,FR,France,2009,13.7,1
